Date,ins_conf,ind_conf,ins_val,ind_val,ins_crash,ind_crash
2021-01-01,-0.003541532517707613,-0.024399999999999977,0.026229508196721207,-0.02473737716028468,-0.25093310364628196,-0.12968072526606234
2020-12-01,-0.0058158319870759145,-0.05466721333880009,0.019625741670470154,0.09346768589298105,-0.012265235722499046,-0.1222826086956521
2020-11-01,0.02144946376340595,0.021830273239843878,-0.06356311548791393,0.07308547823323819,-0.08692277842452456,-0.14963880288957687
2020-10-01,0.07556474705695204,0.00042444821731724147,0.10874760994263855,0.011548711874444617,0.062473438164045936,-0.17536407766990292
2020-09-01,0.033279100724744826,-0.009051053599207992,-0.010131493856434526,0.10860655737704916,-0.040000000000000036,0.1287711552612214
2020-08-01,0.042943028914972814,0.04252889967175677,0.08885017421602792,0.11539477158700828,0.20291666666666663,-0.15319426336375486
2020-07-01,0.11103486137798524,0.007665982203969968,0.09440000000000004,0.08570075757575757,0.3983373744371319,0.29022324865281
2020-06-01,-0.01680049413218032,0.030974052438527355,0.028874269005847886,0.08329699084169206,-0.01709189992568738,0.27088305489260134
2020-05-01,0.029023746701847042,-0.024245618658584878,0.11882770870337489,-0.05193236714975846,0.11794354838709675,0.10985915492957754
2020-04-01,-0.011111111111111294,0.01282916948008106,0.02206699476107299,0.09405520169851389,0.11226330027051401,0.10575296108291021
2020-03-01,0.005309297444128891,-0.05413333333333337,0.015998757378067774,-0.07005627789637103,0.03526550466153222,0.016832440703901996
2020-02-01,-0.02554654875951856,-0.08373273188610086,-0.010090200275187255,0.022120200333889617,-0.04835552075176197,0.153875094055681
2020-01-01,-0.09037055709604236,-0.01000000000000012,-0.03320463320463318,-0.0400163331972232,-0.12055132688747172,-0.013694163677861138
2019-12-01,0.0006928086462518745,-0.03403263403263401,0.026038338658147087,0.010633772862611579,0.12350877192982468,0.00033057851239681746
2019-11-01,-0.02949321517585146,0.02895752895752901,-0.04094659816285229,0.03640572390572383,-0.08702894024567975,0.05651024454725695
2019-10-01,-0.05364531316878307,-0.0651969981238274,-0.040097402597402576,-0.0879187817258883,-0.2084378563283923,0.1729746637472631
2019-09-01,0.02517714458012965,0.0657300551931761,0.011838322340605334,0.07925200356188777,0.0221838087006625,0.011466666666666736
2019-08-01,0.022352941176470464,0.09981167608286245,0.0685274945679426,0.07487623762376239,0.026775648252536755,0.0010545742156604643
2019-07-01,0.03567318757192184,-0.02654109589041098,0.04285937744407953,0.022452504317789224,-0.005764479824320601,-0.039241506452462493
2019-06-01,0.049861111111111134,0.06449721489299343,0.07559622018899037,-0.05105105105105101,0.008834897846493606,-0.11705043859649111
2019-05-01,-0.0284429157295939,-0.04502891765353911,-0.03667549853576901,0.014636075949366889,-0.09359605911330049,-0.05339956535237511
2019-04-01,0.029547930283224444,-0.014131218457101524,0.03257093225246099,-0.025341130604288442,0.08272946859903385,-0.056739914726139595
2019-03-01,-0.012961248512101675,-0.015065087026473578,-0.062386092808075166,-0.03839999999999999,-0.029280535415504683,-0.057023643949930425
2019-02-01,0.00495779177274569,-0.03073953073953084,-0.0456040669856459,-0.030158069883527316,0.031887388681413276,-0.04609144542772858
2019-01-01,-0.002666666666666706,0.04412440631224168,0.019426601911326946,0.02787904782328976,0.06514476614699327,0.04870506378044048
2018-12-01,-0.06283422459893051,-0.05752017608217175,-0.12371292454279992,0.13665762570415185,-0.14375326711970726,0.0781422779211205
2018-11-01,0.09843081312410851,0.042503503035964396,0.06681866011925641,0.013215859030837107,0.2362637362637363,0.10666666666666669
2018-10-01,0.02922077922077926,0.060782556750298866,0.006740095347690378,0.07463768115942027,0.05555555555555558,0.021933889403769058
2018-09-01,-0.04593059936908517,0.02393354920456159,0.03314826910516011,-0.036749831422791646,0.022456140350877174,-0.04534461910519949
2018-08-01,-0.03809019970903316,-0.04881066959989,-0.029555871661134936,-0.10570528526426315,-0.10592541752459395,-0.05984800506649768
2018-07-01,-0.005774783445620768,-0.08311650766117384,-0.014495114006514709,-0.1095890410958904,-0.028403275332650968,-0.03300774671606599
2018-06-01,0.0049785645138984425,0.07346681381049991,-0.08081308874566184,-0.04483516483516481,-0.04898604161179876,-0.013932427725531271
2018-05-01,-0.0584835558001926,-0.020854751064767196,-0.0034160373966198865,-0.018177634606534765,-0.04070894489061194,-0.09749205227834679
2018-04-01,-0.07585501315404863,-0.038548072596370275,-0.06224066390041494,-0.09374267635340994,-0.0808314087759815,0.02544031311154593
2018-03-01,-0.006642416574410781,-0.014196567862714504,-0.045017314351673665,-0.0672355831393846,-0.09610552763819091,0.0316793893129772
2018-02-01,0.04314599586053158,0.04446906156037356,0.04633360193392422,0.11560853895203782,0.09589993050729673,-0.0007399186089529497
2018-01-01,0.005647130647130627,0.07772727272727264,-0.06411243742780126,0.08722664015904558,-0.016169942929613157,-0.002221399481673547
2017-12-01,-0.011382607375929554,-0.13861942921411485,0.07837893437564292,-0.045257142857142774,0.09152433129229776,0.0504638218923934
2017-11-01,0.07338041142155349,-0.010771992818671472,-0.07344524990461654,-0.045726598036868626,0.10451727192205484,0.057576827975980294
2017-10-01,0.020022883295194305,0.05791123576967516,-0.044471896232242236,0.013547415955845521,-0.017107725207163638,0.08483633934535728
2017-09-01,0.03996074032529462,-0.005614472863381237,0.06442577030812324,0.030198019801980225,0.017949415284199022,0.020628078817733986
2017-08-01,-0.017796952945935085,-0.06289209535759088,-0.07570850202429158,-0.1225372417107159,-0.028586695164306675,0.05429864253393668
2017-07-01,0.021276595744680993,0.006192468619246716,0.060008760402978645,0.01834611171960554,0.05115511551155105,-0.04177396280400569
