Date,Close,pct_change
1992-01-03,3201.5,0.00917289703443469
1992-01-06,3200.10009765625,-0.0004372645146806242
1992-01-07,3204.800048828125,0.0014686887998651699
1992-01-08,3203.89990234375,-0.0002808744603908231
1992-01-09,3209.5,0.0017479003174079022
1992-01-10,3199.5,-0.003115750116840621
1992-01-13,3185.60009765625,-0.004344398294655383
1992-01-14,3246.199951171875,0.019023057401401422
1992-01-15,3258.5,0.0037890607519985853
1992-01-16,3249.60009765625,-0.002731288121451625
1992-01-17,3265.0,0.004739014611323089
1992-01-20,3254.0,-0.0033690658499234694
1992-01-21,3223.39990234375,-0.009403840705669908
1992-01-22,3255.800048828125,0.010051544166399085
1992-01-23,3226.699951171875,-0.008937925308627026
1992-01-24,3232.800048828125,0.0018905066317165264
1992-01-27,3240.60009765625,0.00241278418408597
1992-01-28,3272.10009765625,0.009720421851120209
1992-01-29,3225.0,-0.01439445501376535
1992-01-30,3244.89990234375,0.006170512354651159
1992-01-31,3223.39990234375,-0.0066257821957684815
1992-02-03,3234.10009765625,0.0033195370219871734
1992-02-04,3272.800048828125,0.011966219351071006
1992-02-05,3257.60009765625,-0.004644326248197661
1992-02-06,3255.60009765625,-0.0006139489010449362
1992-02-07,3225.39990234375,-0.00927638358723526
1992-02-10,3245.10009765625,0.00610783031840012
1992-02-11,3251.60009765625,0.0020030198774745323
1992-02-12,3276.800048828125,0.007750015504686125
1992-02-13,3246.699951171875,-0.009185820681067991
1992-02-14,3246.0,-0.00021558849983116524
1992-02-18,3224.699951171875,-0.006561937408541274
1992-02-19,3230.300048828125,0.0017366259624294056
1992-02-20,3280.60009765625,0.015571324046623092
1992-02-21,3280.199951171875,-0.00012197356351384414
1992-02-24,3282.39990234375,0.0006706759358034997
1992-02-25,3257.800048828125,-0.007494471803408231
1992-02-26,3283.300048828125,0.00782736804524653
1992-02-27,3269.5,-0.0042031031653809725
1992-02-28,3267.699951171875,-0.0005505578308991899
1992-03-02,3275.300048828125,0.002325824821683753
1992-03-03,3290.300048828125,0.004579733085940285
1992-03-04,3268.60009765625,-0.00659512836210896
1992-03-05,3241.5,-0.008291041071583516
1992-03-06,3221.60009765625,-0.0061391029905136785
1992-03-09,3215.10009765625,-0.0020176309296516814
1992-03-10,3231.0,0.004945383304034934
1992-03-11,3208.60009765625,-0.00693280790583406
1992-03-12,3208.60009765625,0.0
1992-03-13,3235.89990234375,0.00850832258823453
1992-03-16,3236.39990234375,0.00015451652247899794
1992-03-17,3256.0,0.0060561420861666715
1992-03-18,3254.300048828125,-0.0005220980257600871
1992-03-19,3261.39990234375,0.002181683744306717
1992-03-20,3276.39990234375,0.004599251992747133
1992-03-23,3272.10009765625,-0.001312356493608835
1992-03-24,3261.0,-0.003392346604616625
1992-03-25,3259.39990234375,-0.0004906769875038242
1992-03-26,3267.699951171875,0.002546496004419918
1992-03-27,3231.39990234375,-0.011108746020302984
1992-03-30,3235.199951171875,0.0011759760298837296
1992-03-31,3235.5,9.274506449474806e-05
1992-04-01,3249.300048828125,0.004265198216079513
1992-04-02,3234.10009765625,-0.004677915533641497
1992-04-03,3249.10009765625,0.004638075367818795
1992-04-06,3275.5,0.008125296713017205
1992-04-07,3213.60009765625,-0.01889784837238595
1992-04-08,3181.39990234375,-0.010019975832084471
1992-04-09,3225.0,0.01370468944320069
1992-04-10,3255.39990234375,0.009426326308139554
1992-04-13,3269.89990234375,0.004454137873986186
1992-04-14,3306.10009765625,0.011070735005237697
1992-04-15,3353.800048828125,0.014427860549561133
1992-04-16,3366.5,0.0037867347447599897
1992-04-20,3336.300048828125,-0.008970726621676861
1992-04-21,3343.300048828125,0.002098132631223937
1992-04-22,3338.800048828125,-0.0013459755134982432
1992-04-23,3348.60009765625,0.002935200876004851
1992-04-24,3324.5,-0.007197066521355655
1992-04-27,3304.56005859375,-0.005997876795382773
1992-04-28,3307.89990234375,0.0010106772734586045
1992-04-29,3333.199951171875,0.007648371950493171
1992-04-30,3359.10009765625,0.007770354873330998
1992-05-01,3336.10009765625,-0.006847071933357318
1992-05-04,3378.10009765625,0.012589550304412889
1992-05-05,3359.39990234375,-0.005535713795300046
1992-05-06,3369.39990234375,0.00297672212022837
1992-05-07,3363.39990234375,-0.0017807325262360063
1992-05-08,3369.39990234375,0.0017839091913569582
1992-05-11,3397.60009765625,0.008369500839862987
1992-05-12,3385.10009765625,-0.0036790674713668148
1992-05-13,3392.0,0.0020383156021079873
1992-05-14,3368.89990234375,-0.006810170299601959
1992-05-15,3353.10009765625,-0.004689900307369821
1992-05-18,3376.0,0.006829471735650516
1992-05-19,3398.0,0.006516587677725116
1992-05-20,3393.800048828125,-0.0012360068192687201
1992-05-21,3378.699951171875,-0.004449318592432694
1992-05-22,3386.800048828125,0.0023974007083524818
1992-05-26,3364.199951171875,-0.006672994369440244
1992-05-27,3370.39990234375,0.001842919939914811
1992-05-28,3398.39990234375,0.00830761951438741
1992-05-29,3396.89990234375,-0.0004413841934745033
1992-06-01,3413.199951171875,0.004798507255653561
1992-06-02,3396.10009765625,-0.005009918481263864
1992-06-03,3407.0,0.0032095350638434716
1992-06-04,3399.699951171875,-0.002142661822167602
1992-06-05,3398.699951171875,-0.00029414360513058124
1992-06-08,3404.10009765625,0.0015888859157788815
1992-06-09,3369.89990234375,-0.010046765468514574
1992-06-10,3343.199951171875,-0.007923069511146408
1992-06-11,3351.5,0.0024826659934640283
1992-06-12,3354.39990234375,0.0008652550630314781
1992-06-15,3354.89990234375,0.00014905795807185207
1992-06-16,3329.5,-0.007570986641361688
1992-06-17,3287.800048828125,-0.012524388398220454
1992-06-18,3274.10009765625,-0.004166905215771233
1992-06-19,3285.39990234375,0.003451270379787319
1992-06-22,3280.800048828125,-0.0014000893810045545
1992-06-23,3285.60009765625,0.001463072652001296
1992-06-24,3290.699951171875,0.0015521832736926644
1992-06-25,3284.0,-0.0020360261559213555
1992-06-26,3282.39990234375,-0.0004872404556180987
1992-06-29,3319.860107421875,0.011412444002139033
1992-06-30,3318.5,-0.00040968817295472526
1992-07-01,3354.10009765625,0.010727767863869309
1992-07-02,3330.300048828125,-0.007095807559457046
1992-07-06,3339.199951171875,0.0026724025502993243
1992-07-07,3295.199951171875,-0.013176809009163515
1992-07-08,3293.300048828125,-0.0005765666338621855
1992-07-09,3324.10009765625,0.009352336067612432
1992-07-10,3330.60009765625,0.0019554164462685097
1992-07-13,3337.300048828125,0.0020116348331911116
1992-07-14,3358.39990234375,0.006322432267675149
1992-07-15,3345.39990234375,-0.003870891012987321
1992-07-16,3361.60009765625,0.004842528781432209
1992-07-17,3331.60009765625,-0.00892432149229061
1992-07-20,3303.0,-0.008584492981726699
1992-07-21,3308.39990234375,0.001634847818271279
1992-07-22,3277.60009765625,-0.009309577317325068
1992-07-23,3290.0,0.003783226133236006
1992-07-24,3285.699951171875,-0.0013070057228343757
1992-07-27,3282.199951171875,-0.0010652220385345412
1992-07-28,3334.10009765625,0.015812609608334416
1992-07-29,3379.199951171875,0.01352684448416186
1992-07-30,3391.89990234375,0.0037582715895432273
1992-07-31,3393.800048828125,0.0005602012261807232
1992-08-03,3395.39990234375,0.00047140476533891196
1992-08-04,3384.300048828125,-0.003269085773361491
1992-08-05,3365.10009765625,-0.005673241407340157
1992-08-06,3340.60009765625,-0.0072806155207876255
1992-08-07,3332.199951171875,-0.002514562126208597
1992-08-10,3337.56005859375,0.0016085791670423788
1992-08-11,3331.10009765625,-0.0019355339901274693
1992-08-12,3320.800048828125,-0.0030920862556402806
1992-08-13,3313.300048828125,-0.0022584918964472234
1992-08-14,3328.89990234375,0.004708252583747186
1992-08-17,3324.89990234375,-0.0012015981607568227
1992-08-18,3329.5,0.0013835296674666875
1992-08-19,3307.10009765625,-0.006727707566826835
1992-08-20,3304.89990234375,-0.0006652944415136419
1992-08-21,3254.10009765625,-0.015371056972549813
1992-08-24,3228.199951171875,-0.007959234721460873
1992-08-25,3232.199951171875,0.001239080620934807
1992-08-26,3246.800048828125,0.004517077494217592
1992-08-27,3254.60009765625,0.002402380408655036
1992-08-28,3267.60009765625,0.003994346343614286
1992-08-31,3257.39990234375,-0.003121616785302539
1992-09-01,3266.260009765625,0.002719993764198181
1992-09-02,3290.300048828125,0.007360111868199182
1992-09-03,3292.199951171875,0.0005774252547048331
1992-09-04,3281.89990234375,-0.003128621888369376
1992-09-08,3260.60009765625,-0.006490083586123019
1992-09-09,3271.39990234375,0.0033122138146481905
1992-09-10,3305.199951171875,0.010331983198969219
1992-09-11,3305.699951171875,0.00015127677822412977
1992-09-14,3376.199951171875,0.021326799480094305
1992-09-15,3327.300048828125,-0.014483710399550542
1992-09-16,3319.199951171875,-0.002434435589631523
1992-09-17,3315.699951171875,-0.0010544709723692147
1992-09-18,3327.10009765625,0.0034382322442492175
1992-09-21,3320.800048828125,-0.0018935555418254646
1992-09-22,3280.89990234375,-0.012015221000269305
1992-09-23,3278.699951171875,-0.0006705328529844623
1992-09-24,3287.89990234375,0.002805975328296517
1992-09-25,3250.300048828125,-0.01143582670774812
1992-09-28,3276.260009765625,0.007986942912196593
1992-09-29,3266.800048828125,-0.002887426794363823
1992-09-30,3271.699951171875,0.0014999088620399892
1992-10-01,3254.39990234375,-0.005287785886944896
1992-10-02,3200.60009765625,-0.016531405574574443
1992-10-05,3179.0,-0.006748764918199979
1992-10-06,3178.199951171875,-0.0002516668223104812
1992-10-07,3152.300048828125,-0.008149236278919503
1992-10-08,3176.0,0.007518304350718541
1992-10-09,3136.60009765625,-0.012405510813523257
1992-10-12,3174.39990234375,0.01205120305764984
1992-10-13,3201.39990234375,0.008505544616500549
1992-10-14,3195.5,-0.0018429132641101242
1992-10-15,3174.699951171875,-0.006509168777382279
1992-10-16,3174.39990234375,-9.45124996818425e-05
1992-10-19,3188.5,0.004441815174527797
1992-10-20,3186.0,-0.0007840677434530763
1992-10-21,3187.10009765625,0.0003452911664312275
1992-10-22,3200.89990234375,0.004329893716751521
1992-10-23,3207.60009765625,0.002093222380241899
1992-10-26,3244.10009765625,0.011379223995743759
1992-10-27,3235.699951171875,-0.0025893610651668286
1992-10-28,3251.39990234375,0.004852103535183838
1992-10-29,3246.300048828125,-0.0015685100783662254
1992-10-30,3226.300048828125,-0.006160859963397325
1992-11-02,3262.199951171875,0.011127267086267878
1992-11-03,3252.5,-0.002973438574294218
1992-11-04,3223.0,-0.00906994619523438
1992-11-05,3243.800048828125,0.006453629794640037
1992-11-06,3240.10009765625,-0.0011406224539677323
1992-11-09,3240.89990234375,0.0002468456724773471
1992-11-10,3225.5,-0.004751736495352099
1992-11-11,3240.300048828125,0.004588451039567509
1992-11-12,3239.800048828125,-0.00015430669767169114
1992-11-13,3233.0,-0.002098910033224044
1992-11-16,3205.699951171875,-0.008444184605049476
1992-11-17,3193.300048828125,-0.003868079524790513
1992-11-18,3207.39990234375,0.0044154490026075965
1992-11-19,3209.5,0.0006547663902825018
